tenant_key,data_asset_name,data_domain,source_system,target_system,integration_type,platform_or_database,current_state_or_target_state,refresh_frequency,data_owner,data_steward,quality_status,regulated_data_flag,analytics_usage,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,retail banking event stream 001,retail banking,card processing platform,CRM and banker desktop,batch file,enterprise warehouse,target_state_candidate,daily,CDAO,retail banking data steward,candidate quality review,regulated_financial_context_without_account_records,Payments Platform Resilience; Personalized digital banking insights; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00001,FCF-EVID-03001,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00001,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,commercial banking master record 002,commercial banking,payments hub,contact center platform,API,lakehouse candidate,current_state_candidate,near-real-time candidate,CISO,commercial banking data steward,lineage needed,regulated_financial_context_without_account_records,Fraud and Financial Crimes Transformation; Loan document intake automation; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00002,FCF-EVID-03002,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00002,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,wealth advisory quality register 003,wealth advisory,ACH and wire operations,mobile banking platform,event stream,operational database,current_state_candidate,weekly,Chief compliance officer,wealth advisory data steward,owner review needed,regulated_financial_context_without_account_records,Core Banking Simplification; Regulatory change impact analyzer; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00003,FCF-EVID-03003,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00003,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,mortgage lending analytics mart 004,mortgage lending,fraud detection platform,online banking platform,database view,reporting mart,current_state_candidate,monthly,Chief procurement officer,mortgage lending data steward,baseline needed,regulated_financial_context_without_account_records,Data Governance and Lakehouse Foundation; Wealth advisor research assistant; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00004,FCF-EVID-03004,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00004,05_data_assets_integrations,Data Assets & Integrations,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,cards and payments lineage map 005,cards and payments,AML/KYC case management,cloud lakehouse foundation,manual extract,integration platform,current_state_candidate,event-driven candidate,Chief people officer,cards and payments data steward,candidate quality review,regulated_financial_context_without_account_records,Regulatory Reporting Automation; Collections prioritization assistant; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00005,FCF-EVID-03005,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00005,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,treasury services event stream 006,treasury services,CRM and banker desktop,enterprise risk platform,batch file,enterprise warehouse,current_state_candidate,daily,Transformation office lead,treasury services data steward,lineage needed,regulated_financial_context_without_account_records,Contact Center Experience Transformation; Branch workforce knowledge assistant; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00006,FCF-EVID-03006,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00006,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,fraud operations master record 007,fraud operations,contact center platform,general ledger and ERP,API,lakehouse candidate,current_state_candidate,near-real-time candidate,Experience leader,fraud operations data steward,owner review needed,regulated_financial_context_without_account_records,Cloud Resilience and Zero Trust; IT incident and change-risk copilot; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00007,FCF-EVID-03007,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00007,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,AML and KYC quality register 008,AML and KYC,mobile banking platform,identity and access management,event stream,operational database,target_state_candidate,weekly,Business unit president,AML and KYC data steward,baseline needed,regulated_financial_context_without_account_records,Branch Workforce Productivity; Model risk documentation assistant; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00008,FCF-EVID-03008,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00008,05_data_assets_integrations,Data Assets & Integrations,candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,risk and compliance analytics mart 009,risk and compliance,online banking platform,model risk management system,database view,reporting mart,current_state_candidate,monthly,Contact center leader,risk and compliance data steward,candidate quality review,regulated_financial_context_without_account_records,Wealth Advisor Desktop Modernization; Finance close anomaly detection; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00009,FCF-EVID-03009,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00009,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,branch operations lineage map 010,branch operations,cloud lakehouse foundation,regulatory reporting platform,manual extract,integration platform,current_state_candidate,event-driven candidate,Operations leader,branch operations data steward,lineage needed,regulated_financial_context_without_account_records,Model Risk and AI Governance; Fraud alert triage copilot; executive planning,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-05-00010,FCF-EVID-03010,FCF-05_DATA_ASSETS_INTEGRATIONS-SRC-00010,05_data_assets_integrations,Data Assets & Integrations,candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
