tenant_key,spend_category,cost_center_or_owner,annual_spend_usd,run_change_transform_split,vendor_internal_split,value_driver,savings_opportunity_usd,confidence,calculation_basis,source_file,source_date,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
first-capital-financial,run retail banking platform,CISO,15131579,run,vendor,Payments Platform Resilience planning baseline; value not realized,0,high,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,data retention evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00001,FCF-EVID-04801,FCF-08_SPEND_VALUE-SRC-00001,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run commercial banking labor,Chief compliance officer,15131579,run,internal,Fraud and Financial Crimes Transformation planning baseline; value not realized,0,medium,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,access controls evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00002,FCF-EVID-04802,FCF-08_SPEND_VALUE-SRC-00002,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run wealth advisory vendor,Chief procurement officer,15131579,run,internal,Core Banking Simplification planning baseline; value not realized,0,medium,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,audit logging evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00003,FCF-EVID-04803,FCF-08_SPEND_VALUE-SRC-00003,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run mortgage lending security,Chief people officer,15131579,run,vendor,Data Governance and Lakehouse Foundation planning baseline; value not realized,0,high,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,customer consent evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00004,FCF-EVID-04804,FCF-08_SPEND_VALUE-SRC-00004,08_spend_value,"IT Budget, Spend & Value",candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run cards and payments data,Transformation office lead,15131579,run,internal,Regulatory Reporting Automation planning baseline; value not realized,0,high,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,regulatory reporting accuracy evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00005,FCF-EVID-04805,FCF-08_SPEND_VALUE-SRC-00005,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run treasury services operations,Experience leader,15131579,run,internal,Contact Center Experience Transformation planning baseline; value not realized,0,medium,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,operational resilience evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00006,FCF-EVID-04806,FCF-08_SPEND_VALUE-SRC-00006,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run fraud operations platform,Business unit president,15131579,run,vendor,Cloud Resilience and Zero Trust planning baseline; value not realized,0,medium,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,third-party risk evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00007,FCF-EVID-04807,FCF-08_SPEND_VALUE-SRC-00007,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run AML and KYC labor,Contact center leader,15131579,run,internal,Branch Workforce Productivity planning baseline; value not realized,0,high,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,cyber risk evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00008,FCF-EVID-04808,FCF-08_SPEND_VALUE-SRC-00008,08_spend_value,"IT Budget, Spend & Value",candidate_review,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run risk and compliance vendor,Operations leader,15131579,run,internal,Wealth Advisor Desktop Modernization planning baseline; value not realized,0,high,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,fraud loss evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00009,FCF-EVID-04809,FCF-08_SPEND_VALUE-SRC-00009,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
first-capital-financial,run branch operations security,Chief architect,15131579,run,vendor,Model Risk and AI Governance planning baseline; value not realized,0,medium,finance baseline required before any value claim,datasets/tenant-inputs/candidates/first-capital-financial/rich-synthetic-2026-07-v3/08_spend_value.csv,2026-07-17,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,FCF-08-00010,FCF-EVID-04810,FCF-08_SPEND_VALUE-SRC-00010,08_spend_value,"IT Budget, Spend & Value",candidate,first-capital-financial-rich-standard-candidate-20260717,FCF-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic financial-services enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
