map_code,role_code,canonical_role_name,capability_code,capability_name,technology_code,technology_name,industry_overlay_code,relevance,delivery_constraint,source_artifact,status,version,notes
RTM-ROL-009-TECH-CLINICAL-QUALITY,ROL-009,Healthcare Principal SME,CAP-006,Healthcare Domain,TECH-CLINICAL-QUALITY,Clinical Quality,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-009-TECH-EPIC-CABOODLE,ROL-009,Healthcare Principal SME,CAP-006,Healthcare Domain,TECH-EPIC-CABOODLE,Epic Caboodle,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-009-TECH-EPIC-CLARITY,ROL-009,Healthcare Principal SME,CAP-006,Healthcare Domain,TECH-EPIC-CLARITY,Epic Clarity,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-009-TECH-EPIC-COGITO,ROL-009,Healthcare Principal SME,CAP-006,Healthcare Domain,TECH-EPIC-COGITO,Epic Cogito,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-009-TECH-HEALTHCARE-ANALYTICS,ROL-009,Healthcare Principal SME,CAP-006,Healthcare Domain,TECH-HEALTHCARE-ANALYTICS,Healthcare Analytics,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-010-TECH-CLINICAL-QUALITY,ROL-010,Healthcare Domain Consultant,CAP-006,Healthcare Domain,TECH-CLINICAL-QUALITY,Clinical Quality,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-010-TECH-EPIC-CABOODLE,ROL-010,Healthcare Domain Consultant,CAP-006,Healthcare Domain,TECH-EPIC-CABOODLE,Epic Caboodle,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-010-TECH-EPIC-CLARITY,ROL-010,Healthcare Domain Consultant,CAP-006,Healthcare Domain,TECH-EPIC-CLARITY,Epic Clarity,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-010-TECH-EPIC-COGITO,ROL-010,Healthcare Domain Consultant,CAP-006,Healthcare Domain,TECH-EPIC-COGITO,Epic Cogito,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-010-TECH-HEALTHCARE-ANALYTICS,ROL-010,Healthcare Domain Consultant,CAP-006,Healthcare Domain,TECH-HEALTHCARE-ANALYTICS,Healthcare Analytics,IND-HEALTHCARE-001,healthcare_first_overlay,regulated_domain,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-021-TECH-SAS,ROL-021,Chief Data Officer (Advisory),CAP-013,Data Strategy,TECH-SAS,SAS,IND-HEALTHCARE-001,healthcare_first_overlay,executive_advisory,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-021-TECH-SNOWFLAKE-PLATFORM,ROL-021,Chief Data Officer (Advisory),CAP-013,Data Strategy,TECH-SNOWFLAKE-PLATFORM,Snowflake,IND-HEALTHCARE-001,healthcare_first_overlay,executive_advisory,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-022-TECH-SAS,ROL-022,Enterprise Data Architect,CAP-013,Data Strategy,TECH-SAS,SAS,IND-HEALTHCARE-001,healthcare_first_overlay,executive_advisory,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
RTM-ROL-022-TECH-SNOWFLAKE-PLATFORM,ROL-022,Enterprise Data Architect,CAP-013,Data Strategy,TECH-SNOWFLAKE-PLATFORM,Snowflake,IND-HEALTHCARE-001,healthcare_first_overlay,executive_advisory,derived: pricing_roles + pricing_capabilities + pricing_technologies,active,1.0.0,Maps canonical global roles to technology relevance; does not redefine the role taxonomy.
