tenant_key,review_decision_id,contract_id,reviewed_object_type,reviewed_object_id,decision,rationale,reviewer_role,reviewed_at,blocks_stage
meridian-health,REVIEW-MER-CTR-RCM-001-PACKAGE,MER-CTR-RCM-001,contract_package,MER-CTR-RCM-001,accept_for_offline_optimize_diagnosis,"Offline evidence is sufficient for diagnosis and limited optimize sizing, still synthetic and not live truth.",Commercial data steward,2026-08-11T23:45:00Z,
meridian-health,REVIEW-MER-CTR-HR-BPO-001-PACKAGE,MER-CTR-HR-BPO-001,contract_package,MER-CTR-HR-BPO-001,preserve_blocking_gates,"Evidence is structurally deep but unresolved conflicts prevent action, vendor outreach, and value claims.",Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-MER-CTR-FIN-BPO-001-PACKAGE,MER-CTR-FIN-BPO-001,contract_package,MER-CTR-FIN-BPO-001,preserve_blocking_gates,"Evidence is structurally deep but unresolved conflicts prevent action, vendor outreach, and value claims.",Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-MER-CTR-SC-BPO-001-PACKAGE,MER-CTR-SC-BPO-001,contract_package,MER-CTR-SC-BPO-001,preserve_blocking_gates,"Evidence is structurally deep but unresolved conflicts prevent action, vendor outreach, and value claims.",Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-MER-CTR-SSO-BPO-001-PACKAGE,MER-CTR-SSO-BPO-001,contract_package,MER-CTR-SSO-BPO-001,preserve_blocking_gates,"Evidence is structurally deep but unresolved conflicts prevent action, vendor outreach, and value claims.",Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-HR-BPO-001-annual_value,MER-CTR-HR-BPO-001,fact_conflict,CONFLICT-MER-CTR-HR-BPO-001-annual_value,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-HR-BPO-001-control_transition,MER-CTR-HR-BPO-001,fact_conflict,CONFLICT-MER-CTR-HR-BPO-001-control_transition,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-FIN-BPO-001-annual_value,MER-CTR-FIN-BPO-001,fact_conflict,CONFLICT-MER-CTR-FIN-BPO-001-annual_value,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-FIN-BPO-001-control_transition,MER-CTR-FIN-BPO-001,fact_conflict,CONFLICT-MER-CTR-FIN-BPO-001-control_transition,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-SC-BPO-001-annual_value,MER-CTR-SC-BPO-001,fact_conflict,CONFLICT-MER-CTR-SC-BPO-001-annual_value,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-SC-BPO-001-control_transition,MER-CTR-SC-BPO-001,fact_conflict,CONFLICT-MER-CTR-SC-BPO-001-control_transition,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-SSO-BPO-001-annual_value,MER-CTR-SSO-BPO-001,fact_conflict,CONFLICT-MER-CTR-SSO-BPO-001-annual_value,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
meridian-health,REVIEW-CONFLICT-MER-CTR-SSO-BPO-001-control_transition,MER-CTR-SSO-BPO-001,fact_conflict,CONFLICT-MER-CTR-SSO-BPO-001-control_transition,preserve_conflict,Conflict intentionally preserved so blocked/allowed flags prevent unsafe Source and cube claims.,Commercial data steward,2026-08-11T23:45:00Z,action_ready;vendor_outreach;value_proven
