tenant_key,evidence_id,source_version_id,evidence_type,evidence_summary,locator_type,locator,source_record_id,dimension_keys,business_object_refs,classification,confidence,evidence_date,approved_for_use,known_gaps,content_fingerprint
skyharbor-air,SHA-EVID-001,SRCV-SKYHARBORAIR-5323395121D1,document_excerpt,SkyHarbor existing-tenant V6 substrate,row,datasets/skyharbor-air-synthetic-v6,SHA-EVID-001,,SHA-EVID-001; AbarVa synthetic data steward; AbarVa synthetic data steward,,medium,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",aeeeff12779e7b06b89144ceb5706f0ba5f8b83128e5115a93f2cc746f7727b1
skyharbor-air,SHA-EVID-002,SRCV-SKYHARBORAIR-5323395121D1,document_excerpt,Generated SkyHarbor V7 upgrade candidate,row,datasets/skyharbor-air-v6-v7-upgrade-candidate-20260710,SHA-EVID-002,,SHA-EVID-002; AbarVa synthetic data steward; AbarVa synthetic data steward,,medium,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",363b4746e30a98dd1d9b073a34d3b4e5f1cd9a8f7fa57ee415db3842ee45462e
skyharbor-air,SHA-EVID-003,SRCV-SKYHARBORAIR-5323395121D1,document_excerpt,SkyHarbor upgrade proof prompt,row,Codex thread prompt 2026-07-10,SHA-EVID-003,,SHA-EVID-003; AbarVa operator; AbarVa synthetic data steward,,medium,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",9469b27b1152478bb370c83f74724d7aebbc2f5b94b083e11c0104be3ee0260e
skyharbor-air,SHA-EVID-004,SRCV-SKYHARBORAIR-5323395121D1,document_excerpt,V7 derivation anti-boilerplate quality gate,row,out/skyharbor-air-v6-v7-upgrade-candidate-20260710,SHA-EVID-004,,SHA-EVID-004; AbarVa QA; AbarVa synthetic data steward,,high,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",c890706ecbad8db2c020802b049857fc6469256a07c141d7d8678ae57d09917e
skyharbor-air,SHA-CHUNK-v7-00-portfolio-entity-registry-csv-001,SRCV-SKYHARBORAIR-7371ABE8FBE0,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-00-portfolio-entity-registry-csv-001,SHA-AIR,,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",c57a3cf8a9c2d66eb4946476569f314b6ee40b646ef5eaae06f968866448f2d9
skyharbor-air,SHA-CHUNK-v7-01-enterprise-profile-csv-001,SRCV-SKYHARBORAIR-E1D80D966A3E,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-01-enterprise-profile-csv-001,SHA-AIR,profile,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",3f126a7e9129a6f7da34e080620cbb66af76cff739bbf464222b4ffe8cc54d67
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-001,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-001,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",91a9f5fd6f18a5d9b8cf6350d276f494fb03ac3e6b80175773ea4301fce1f590
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-002,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-002,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",4d911740755fd272150dfb3bc9e329f3d21ccdcd39b9641da3ebc2286cf3d1d9
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-003,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-003,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",b3212a9d565187e4ee7c06005a95f19dd5b44fdf0b5598c237c7e3f25b801ccd
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-004,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-004,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",e1c50adac57cb69a983b483edacc1f5de3d9cf9811e7f8267de7acb9020e0f4f
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-005,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-005,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",bafb0ed933d9dddf9934d7d750c3f43d180fa212f29b05f21ec6ce220bdc3cf2
skyharbor-air,SHA-CHUNK-v7-02-business-functions-csv-006,SRCV-SKYHARBORAIR-A712F3FBAA8F,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-02-business-functions-csv-006,SHA-AIR,functions|capabilities,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",f8756b77195ba77c63e3e27bf77f78889bcefe2d8aa5f043104eaf562c00803d
skyharbor-air,SHA-CHUNK-v7-03-org-ownership-csv-001,SRCV-SKYHARBORAIR-3C1F28F768AB,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-03-org-ownership-csv-001,SHA-AIR,org|decision_rights,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",705009e3f79e5f5418eb52d05409226272183ce48b3bd8649b3cea1c18f27c2e
skyharbor-air,SHA-CHUNK-v7-03-org-ownership-csv-002,SRCV-SKYHARBORAIR-3C1F28F768AB,loaded_fact,SkyHarbor Air,chunk,SHA-CHUNK-v7-03-org-ownership-csv-002,SHA-AIR,org|decision_rights,eligible_after_load; SkyHarbor Air,,,2026-07-10,,"Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",d8bd6e95e0f7e89cfb58950fe84442de22911906d0eb98ecbdfc5825c193a2dd
