tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,spend_id,amount_usd,amount_type,owner,program_id,vendor_id,system_id,committed_vs_discretionary,renewal_or_gate_date,value_linkage,unit_economics
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-2,Client servicing record,v4_synthetic_pack,Chief Information Officer,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-2,39680000,budget,Chief Information Officer,PGM-0001,VDR-00001,SYS-0001,committed,2026-10-15,Client servicing outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-3,Payments record,v4_synthetic_pack,VP Core Banking,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-3,193440000,budget,VP Core Banking,PGM-0002,VDR-00002,SYS-0002,discretionary,2026-10-26,Payments outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-4,Advisor productivity record,v4_synthetic_pack,VP Cards & Payments Tech,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-4,166160000,budget,VP Cards & Payments Tech,PGM-0003,VDR-00003,SYS-0003,committed,2026-11-06,Advisor productivity outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-5,Risk management record,v4_synthetic_pack,VP Digital,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-5,121520000,budget,VP Digital,PGM-0004,VDR-00004,SYS-0004,discretionary,2026-11-17,Risk management outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-6,Credit workflow record,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-6,116560000,budget,Chief Data & Analytics Officer,PGM-0005,VDR-00005,SYS-0005,committed,2026-11-28,Credit workflow outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-7,Liquidity management record,v4_synthetic_pack,VP Integration,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-7,59520000,budget,VP Integration,PGM-0006,VDR-00006,SYS-0006,discretionary,2026-12-09,Liquidity management outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-8,Client servicing record,v4_synthetic_pack,VP Risk & Finance Tech,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-8,110360000,budget,VP Risk & Finance Tech,PGM-0007,VDR-00007,SYS-0007,committed,2026-12-20,Client servicing outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-9,Payments record,v4_synthetic_pack,VP Financial Crimes Tech,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-9,88040000,budget,VP Financial Crimes Tech,PGM-0008,VDR-00008,SYS-0008,discretionary,2026-12-31,Payments outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-10,Advisor productivity record,v4_synthetic_pack,Chief Information Security Officer,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-10,152520000,budget,Chief Information Security Officer,PGM-0009,VDR-00009,SYS-0009,committed,2027-01-11,Advisor productivity outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-11,Risk management record,v4_synthetic_pack,VP Infrastructure,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-11,157480000,budget,VP Infrastructure,PGM-0010,VDR-00010,SYS-0010,discretionary,2027-01-22,Risk management outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-12,Credit workflow record,v4_synthetic_pack,VP IT Operations,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-12,48360000,budget,VP IT Operations,PGM-0011,VDR-00011,SYS-0011,committed,2027-02-02,Credit workflow outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
first-capital,Financial Services Demo,v6.0,spend_value,first-capital-financial-spend_value-13,Liquidity management record,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,first-capital-financial-spend_value-13,32240000,budget,Chief Data & Analytics Officer,PGM-0012,VDR-00012,SYS-0012,discretionary,2027-02-13,Liquidity management outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
