tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,disposition
skyharbor-air,REL-00001,2,supports,SUPPORTS,application_system,Amadeus Altéa Inventory,skyharbor-air:application_system:amadeus-alt-a-inventory,business_function,"Distribution, Sales & E-Commerce",skyharbor-air:business_function:distribution-sales-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00003,4,owned_by,OWNED_BY,application_system,Amadeus Altéa Inventory,skyharbor-air:application_system:amadeus-alt-a-inventory,organization_unit,VP Distribution & E-Commerce,skyharbor-air:organization_unit:vp-distribution-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00006,7,supports,SUPPORTS,application_system,Amadeus Altéa Reservations,skyharbor-air:application_system:amadeus-alt-a-reservations,business_function,"Distribution, Sales & E-Commerce",skyharbor-air:business_function:distribution-sales-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00008,9,owned_by,OWNED_BY,application_system,Amadeus Altéa Reservations,skyharbor-air:application_system:amadeus-alt-a-reservations,organization_unit,VP Distribution & E-Commerce,skyharbor-air:organization_unit:vp-distribution-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00011,12,supports,SUPPORTS,application_system,Amadeus Altéa Departure Control (DCS),skyharbor-air:application_system:amadeus-alt-a-departure-control-dcs,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00013,14,owned_by,OWNED_BY,application_system,Amadeus Altéa Departure Control (DCS),skyharbor-air:application_system:amadeus-alt-a-departure-control-dcs,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00016,17,supports,SUPPORTS,application_system,NDC Distribution API Gateway,skyharbor-air:application_system:ndc-distribution-api-gateway,business_function,"Distribution, Sales & E-Commerce",skyharbor-air:business_function:distribution-sales-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00018,19,owned_by,OWNED_BY,application_system,NDC Distribution API Gateway,skyharbor-air:application_system:ndc-distribution-api-gateway,organization_unit,VP Distribution & E-Commerce,skyharbor-air:organization_unit:vp-distribution-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00021,22,supports,SUPPORTS,application_system,GDS Booking Connector — Sabre,skyharbor-air:application_system:gds-booking-connector-sabre,business_function,"Distribution, Sales & E-Commerce",skyharbor-air:business_function:distribution-sales-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-00023,24,owned_by,OWNED_BY,application_system,GDS Booking Connector — Sabre,skyharbor-air:application_system:gds-booking-connector-sabre,organization_unit,VP Distribution & E-Commerce,skyharbor-air:organization_unit:vp-distribution-e-commerce,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
