tenant_key,initiative_id,initiative_name,business_area,portfolio_segment,ai_tag_basis,ai_investment_share_pct,ai_classification,owner_role,business_sponsor_role,stage,promised_benefit_usd,measured_value_usd,value_confidence,status,evidence_status,scale_decision,primary_blocker,evidence_id,amount_type,view,is_rollup_of,basis,period,formula,formula_version,source_file,source_row,value_source,notes
apex-retail,APX-INIT-001,Retail lakehouse and customer inventory graph,Data and AI,,"listed in T00, the AI investment register",90,ai_native,Chief Data Officer,,mobilize,95000000,12000000,medium,at_risk,,,identity and item-location data quality,APX-EVID-001,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,2,tenant_file,Blocked on identity and item-location data quality; evidence review outstanding before the next gate.
apex-retail,APX-INIT-002,AI demand forecasting and replenishment,Merchandising,,"listed in T00, the AI investment register",90,ai_native,Chief Merchandising Officer,,pilot,72000000,21000000,high,scale_candidate,,,forecast explainability by category,APX-EVID-002,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,3,tenant_file,Blocked on forecast explainability by category; evidence review outstanding before the next gate.
apex-retail,APX-INIT-003,Store labor scheduling optimization,Store Operations,,"listed in T00, the AI investment register",90,ai_native,COO,,pilot,51000000,9000000,medium,hold_until_evidence,,,labor-rule integration and manager adoption,APX-EVID-003,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,4,tenant_file,Blocked on labor-rule integration and manager adoption; evidence review outstanding before the next gate.
apex-retail,APX-INIT-004,Shrink anomaly detection,Loss Prevention,,"listed in T00, the AI investment register",90,ai_native,Chief Risk Officer,,build,68000000,6800000,medium,at_risk,,,camera/POS evidence linkage,APX-EVID-004,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,5,tenant_file,Blocked on camera/pos evidence linkage; evidence review outstanding before the next gate.
apex-retail,APX-INIT-005,Search and personalization AI,Digital Commerce,,"listed in T00, the AI investment register",90,ai_native,Chief Digital Officer,,scale,84000000,42000000,high,scale_candidate,,,consent and customer identity gaps,APX-EVID-005,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,6,tenant_file,Blocked on consent and customer identity gaps; evidence review outstanding before the next gate.
apex-retail,APX-INIT-006,Retail media measurement clean room,Marketing,,"listed in T00, the AI investment register",90,ai_native,Chief Marketing Officer,,design,38000000,4000000,medium,hold_until_evidence,,,incrementality proof missing,APX-EVID-006,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,7,tenant_file,Blocked on incrementality proof missing; evidence review outstanding before the next gate.
apex-retail,APX-INIT-007,BOPIS exception prediction,Omnichannel Fulfillment,,"listed in T00, the AI investment register",90,ai_native,Chief Supply Chain Officer,,pilot,34000000,7400000,medium,scale_candidate,,,store inventory accuracy,APX-EVID-007,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,8,tenant_file,Blocked on store inventory accuracy; evidence review outstanding before the next gate.
apex-retail,APX-INIT-008,Returns fraud triage,Risk,,"listed in T00, the AI investment register",90,ai_native,Chief Risk Officer,,build,26000000,3200000,medium,at_risk,,,fairness and customer friction review,APX-EVID-008,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,9,tenant_file,Blocked on fairness and customer friction review; evidence review outstanding before the next gate.
apex-retail,APX-INIT-009,Finance margin bridge automation,Finance,,"listed in T00, the AI investment register",90,ai_native,CFO,,pilot,24000000,5800000,high,scale_candidate,,,vendor funding lineage,APX-EVID-009,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,10,tenant_file,Blocked on vendor funding lineage; evidence review outstanding before the next gate.
apex-retail,APX-INIT-010,ServiceNow store support agent,IT Operations,,"listed in T00, the AI investment register",90,ai_native,VP IT Operations,,pilot,18000000,2400000,medium,hold_until_evidence,,,knowledge base quality,APX-EVID-010,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,11,tenant_file,Blocked on knowledge base quality; evidence review outstanding before the next gate.
apex-retail,APX-INIT-011,Assortment localization copilot,Merchandising,,"listed in T00, the AI investment register",90,ai_native,Chief Merchandising Officer,,design,30000000,0,low,prove_value,,,planner workflow fit,APX-EVID-011,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,12,tenant_file,Blocked on planner workflow fit; evidence review outstanding before the next gate.
apex-retail,APX-INIT-012,Store associate task assistant,Store Operations,,"listed in T00, the AI investment register",90,ai_native,COO,,design,43000000,0,low,prove_value,,,mobile device and policy readiness,APX-EVID-012,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,13,tenant_file,Blocked on mobile device and policy readiness; evidence review outstanding before the next gate.
apex-retail,APX-INIT-013,Supply chain ETA and carrier exception AI,Supply Chain,,"listed in T00, the AI investment register",90,ai_native,Chief Supply Chain Officer,,build,36000000,7200000,medium,scale_candidate,,,carrier API latency,APX-EVID-013,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,14,tenant_file,Blocked on carrier api latency; evidence review outstanding before the next gate.
apex-retail,APX-INIT-014,AI code productivity program,Technology,,"listed in T00, the AI investment register",90,ai_native,CIO,,scale,22000000,9800000,high,scale_candidate,,,measurement by product team incomplete,APX-EVID-014,none,value,,actual,ytd,,tower_standardized_v1,ai-control-tower/T01_initiative-registry.csv,15,tenant_file,Blocked on measurement by product team incomplete; evidence review outstanding before the next gate.
