tenant_key,dataset_version,source_file_id,source_file_name,source_file_sha256,contract_id,vendor_name,mapping_status,source_page,page_text_sha256,page_text
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,1,6cb12cfadf87efa378e1c9486c38b4dc38ea4acc7ba27777521e99133a43c83c,"Vantage - Vantage Data Platform Agreement 3 SaaS Data Platform Enrollment and Product Terms Contract ref CTR-090. Vendor ref VEN-VANTAGE. Term 2027-06-29 to 2031-06-28. Notice deadline 2031-02-28. Document status: synthetic executed agreement for AbarVa Source testing. Commercial field Value Annual contract value $43,500,000 Actual annual spend baseline $37,413,299 Total committed value $173,905,748 Decision owner role ref LDR-032 Scope summary Vantage Data Cloud, Vantage Service Suite, Marketing Cloud, premium support, API/event processing, and implementation capacity for commercial, loyalty, customer recovery, and revenue-management operations. Synthetic contract evidence - not client truth page 1"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,2,4c3f8d705955ae541a755bf17455649290d00bce62d5d84565a78e3fe2a2e69a,"Recitals This SaaS Data Platform Agreement (""Agreement"") is entered into between SkyHarbor Air (""Customer"") and Vantage Data Cloud, Inc. (""Vendor""), collectively the ""Parties."" Customer operates a global airline and support-services group and requires a data platform, service suite, marketing-automation, API/event processing, and implementation capacity to support digital commerce, customer recovery, loyalty, and revenue-management operations. Vendor is authorized to provide the platform, service suite, marketing-automation, and implementation services described in this Agreement. The Parties intend for this Agreement, together with its Exhibits and any executed order forms, to constitute the entire commercial and technical understanding governing the services described herein. Synthetic contract evidence - not client truth page 2"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,3,7dab79db6da97f88a7aa695716974221068ca7cb4d0cdb2f7b2400ae6e050ab4,"Definitions Capitalized terms used in this Agreement have the meanings set out below or in the section where first used. ""Affiliate"" means an entity that controls, is controlled by, or is under common control with a Party. ""Committed Consumption"" means the annual platform-spend commitment described in Exhibit A. ""Customer Data"" means data submitted to the platform by or on behalf of Customer, excluding Vendor's own operational and diagnostic telemetry. ""Documentation"" means Vendor's then-current published user and administrator guides for the services. ""Order Form"" means a Vendor-issued ordering document referencing this Agreement. ""Service Credit"" has the meaning given in the Service Levels and Credits section. ""Subprocessor"" means a third party engaged by Vendor to process Customer Data in delivering the services. Synthetic contract evidence - not client truth page 3"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,4,c2e966581de2fc70a503d6157c52cc272e061b7b7dd0de5550eeaa5108d79a51,"Definitions, continued ""Support Tier"" means the premium support level purchased under Exhibit A. ""Term"" means the period from the Effective Date through the expiration or earlier termination of this Agreement. ""Usage Data"" means aggregated, de-identified data describing consumption of the services, used for billing, capacity planning, and service-credit calculation. ""User"" means an individual authorized by Customer to access the services under a named or metered license. Section headings in this Agreement are for convenience only and do not affect interpretation. Unless the context requires otherwise, references to a Section include its subsections and any referenced Exhibit. Synthetic contract evidence - not client truth page 4"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,5,f80f50353cff8d91a90b2b9844446b734e075845f4de5a3e45e9e545cc54a840,"1. Services and Business Scope 1. Statement of Scope The agreement covers Vantage Data Cloud, Vantage Service Suite, Marketing Cloud, premium support, API/event processing, and implementation capacity for commercial, loyalty, customer recovery, and revenue-management operations. Extraction class: scope. Ledger: scope. Concept: contract.scope_summary. The services support, among other functions, passenger service, customer recovery, loyalty offers, and revenue-event processing, as further detailed in Exhibit D. Synthetic contract evidence - not client truth page 5"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,6,0b68de3ef7d35c3cf517ddb7ecb18976ac65d2fc144451343829965cede0467e,"2. Fees and Commercial Schedule 2. Annual Contract Value Annual contract value is USD 43,500,000, subject to the enrollment, product terms, and pricing schedule in Exhibit A. Extraction class: contract_term. Ledger: decision. Concept: contract.annual_value. 3. Total Committed Value Total committed value across the term is USD 173,905,748, excluding taxes and separately approved change orders. Extraction class: contract_term. Ledger: decision. Concept: contract.total_committed_value. 4. Actual Annual Spend Baseline The spend baseline used for optimization is USD 37,413,299 of actual annual spend for the current measurement year. Extraction class: payment. Ledger: economics. Concept: contract.actual_annual_spend. 5. Material Pricing Lines The pricing schedule contains five material spend components: Data Cloud Enterprise, Vantage Service Suite Premium Support, Marketing Cloud Automation, Vantage Integrate API/Event Pack, and Implementation Capacity Retainer. Extraction class: rate_card. Ledger: scope. Concept: contract.pricing_line_count. Synthetic contract evidence - not client truth page 6"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,7,200ca66a4f0d7b91698a330e2f59f31526b80c46f9c89a4cec106297b33ccfc7,"Payment Terms and Invoicing Vendor shall invoice Customer monthly in arrears for consumption-based and usage-pack components and annually in advance for committed subscription and support components, in each case consistent with the pricing schedule in Exhibit A. Invoices are payable in United States dollars within thirty days of the invoice date. Amounts not disputed in good faith within the audit window described in the Audit, Reporting, and Invoice Review section are deemed accepted. Late payments not subject to a good-faith dispute may accrue interest at the lesser of one and one-half percent per month or the maximum rate permitted by applicable law. Each Party is responsible for taxes based on its own income; applicable sales, use, and value-added taxes are Customer's responsibility unless Customer provides a valid exemption certificate. Synthetic contract evidence - not client truth page 7"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,8,e503ab3a7950a537bd35d9007ca7bcd5f4a9be29a1939a4d7b2e5cf90f1823a4,"3. Usage, Overage, and Entitlement Management 6. Commitment and License Rebalance Customer may rebalance platform commitment and reclaim unused licenses at renewal when monthly admin, FinOps, and usage exports demonstrate sustained under-consumption. Extraction class: usage. Ledger: avoided_cost. Concept: usage.entitlement_reclaim. Synthetic contract evidence - not client truth page 8"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,9,c6bd4d920e39d091de91aa129570c6023b12d6a25372b022d7a768b8f0b693a0,"4. Service Levels and Credits 7. Service Credit Formula If availability, support response, or priority incident resolution falls below the applicable product target, Customer earns a service credit against affected monthly fees subject to claim requirements. Extraction class: service_credit. Ledger: recoverable_leakage. Concept: sla.credit_formula. 8. Service Credit Claim Window Customer must submit service-credit claims within 45 days after the monthly SLA report or support incident record is available. Extraction class: service_credit. Ledger: recoverable_leakage. Concept: sla.credit_claim_window_days. 9. Service Credit Cap Aggregate service credits are capped at 10 percent of affected monthly fees for the applicable service month. Extraction class: service_credit. Ledger: recoverable_leakage. Concept: sla.credit_cap_pct. Synthetic contract evidence - not client truth page 9"
skyharbor_global,v4-golden-contract-evidence,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,088f448d990bfc445e5f918cf9f453f0357e89598726265635fceae6d6a316e4,CTR-090,Vantage,mapped_to_register_contract,10,33208447b598dafcf0a84856d09d2fbd5729077dbb98177fa732096bd7907afe,"Data Protection and Confidentiality Each Party shall protect the other's confidential information using at least the same degree of care it uses for its own confidential information of similar nature, and no less than a reasonable degree of care. Confidential information excludes information that is or becomes public through no fault of the receiving Party, was rightfully known before disclosure, or is independently developed without reference to the disclosing Party's confidential information. Vendor shall process Customer Data solely to provide the services and in accordance with the Security, Privacy, and AI Data Use section and Exhibit C, and shall notify Customer without undue delay upon becoming aware of a confirmed security incident affecting Customer Data. Synthetic contract evidence - not client truth page 10"
