tenant_key,dataset_version,contract_id,vendor_id,vendor_name,source_file_id,source_file_name,source_file_sha256,document_type,extraction_id,concept_ref,subject_kind,subject_ref,value_text,value_num,evidence_class,ledger,confidence,method,review_state,source_page,source_section,source_excerpt,extractor_version,extracted_at
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-001,contract.scope_summary,contract,CTR-090,"The contract covers Vantage Data Cloud, Vantage Service Suite, Marketing Cloud, Vantage Integrate API/event processing, premium support, and implementation capacity for commercial, loyalty, customer recovery, and revenue-management operations.",,scope,scope,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,2,1. Services and Business Scope,"The contract covers Vantage Data Cloud, Vantage Service Suite, Marketing Cloud, Vantage Integrate API/event processing, premium support, and implementation capacity for commercial, loyalty, customer recovery, and revenue-management op",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695477+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-002,contract.annual_value,contract,CTR-090,"Annual contract value is USD 43,500,000, subject to the pricing schedule and committed quantities in Exhibit A.",43500000,contract_term,decision,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,1,2. Fees and Commercial Schedule,"Annual contract value is USD 43,500,000, subject to the pricing schedule and committed quantities in Exhibit A.",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695683+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-003,contract.total_committed_value,contract,CTR-090,"Total committed value across the term is USD 173,905,748, excluding taxes and separately approved change orders.",173905748,contract_term,decision,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,1,2. Fees and Commercial Schedule,"Total committed value across the term is USD 173,905,748, excluding taxes and separately approved change orders.",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695726+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-004,contract.actual_annual_spend,contract,CTR-090,"The spend baseline used for optimization is USD 37,413,299 of actual annual spend for the current measurement year.",37413299,payment,economics,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,1,2. Fees and Commercial Schedule,"The spend baseline used for optimization is USD 37,413,299 of actual annual spend for the current measurement year.",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695764+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-005,contract.pricing_line_count,contract,CTR-090,"The pricing schedule contains five material spend components: Data Cloud Enterprise, Vantage Service Suite Premium Support, Marketing Cloud Automation, Vantage Integrate API/Event Pack, and implementation capacity retainer.",5,rate_card,scope,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,2,2. Fees and Commercial Schedule,"The pricing schedule contains five material spend components: Data Cloud Enterprise, Vantage Service Suite Premium Support, Marketing Cloud Automation, Vantage Integrate API/Event Pack, and implementation capacity retainer.",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695822+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-006,usage.entitlement_reclaim,contract,CTR-090,Customer may reduce unused subscriptions and API/event capacity at renewal when monthly usage evidence demonstrates sustained utilization below committed quantities.,,usage,avoided_cost,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,3,"3. Usage, Overage, and Entitlement Management",Customer may reduce unused subscriptions and API/event capacity at renewal when monthly usage evidence demonstrates sustained utilization below committed quantities.,contract-pdf-intelligence-v1,2026-08-08T13:42:41.695889+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-007,sla.credit_formula,contract,CTR-090,"If monthly platform availability or priority incident response falls below target, Customer earns a service credit calculated against affected monthly recurring fees, subject to the credit cap and claim window.",,service_credit,recoverable_leakage,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,3,4. Service Levels and Credits,"If monthly platform availability or priority incident response falls below target, Customer earns a service credit calculated against affected monthly recurring fees, subject to the credit cap and claim window.",contract-pdf-intelligence-v1,2026-08-08T13:42:41.695955+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-008,sla.credit_claim_window_days,contract,CTR-090,Customer must submit service-credit claims within 60 days after the monthly SLA report is made available.,60,service_credit,recoverable_leakage,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,3,4. Service Levels and Credits,Customer must submit service-credit claims within 60 days after the monthly SLA report is made available.,contract-pdf-intelligence-v1,2026-08-08T13:42:41.696018+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-009,sla.credit_cap_pct,contract,CTR-090,Aggregate service credits are capped at 12 percent of affected monthly recurring fees for the applicable service month.,0.12,service_credit,recoverable_leakage,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,3,4. Service Levels and Credits,Aggregate service credits are capped at 12 percent of affected monthly recurring fees for the applicable service month.,contract-pdf-intelligence-v1,2026-08-08T13:42:41.696083+00:00
skyharbor_global,v4-golden-contract-evidence,CTR-090,VEN-VANTAGE,Vantage,doc-ctr-090-executed-agreement,CTR-090_Vantage_Executed_Agreement_SYNTHETIC.pdf,7fc4e2924ff58271d5941795a4dd6ac67d0cc15ae0c39f7efd945e5de10e90f4,executed_contract_pdf,extract-ctr-090-010,contract.notice_deadline,contract,CTR-090,The current term expires on 28 June 2031. Written non-renewal or renegotiation notice must be delivered no later than 28 February 2031.,,renewal,leverage,0.93,pdfplumber_rule_extraction_from_synthetic_contract_pdf,synthetic_demo_reviewed,4,"5. Renewal, Termination, and Exit",The current term expires on 28 June 2031. Written non-renewal or renegotiation notice must be delivered no later than 28 February 2031.,contract-pdf-intelligence-v1,2026-08-08T13:42:41.696163+00:00
