tenant_key,interview_id,interview_group,executive_area,stakeholder_role,question_id,question,synthetic_answer,priority_theme,business_priority,pain_point,known_challenge,key_initiative,initiative_link,system_or_vendor_mentioned,data_domain_mentioned,metric_mentioned,risk_or_control_mentioned,evidence_needed,decision_supported,confidence,source_type,source_adapter_id,source_adapter_name,interview_date,active_candidate_status,evidence_id,module_usage_notes
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q01,What are the top strategic priorities this year?,"CEO / Enterprise Strategy says Unified clinical + claims lakehouse is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",strategy,Unified clinical + claims lakehouse,priority clarity,No certified medallion architecture,Unified clinical + claims lakehouse,MER-MOVE-001,Epic Clarity,EMR clinical,baseline_required,No certified medallion architecture,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,Unified clinical + claims lakehouse phase-gate and evidence-readiness decision,medium,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0001,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q02,Where does the current operating model slow decisions?,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but operating model is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",operating model,Governed data foundation for AI / LLM automation,decision latency,No certified semantic layer,Governed data foundation for AI / LLM automation,MER-MOVE-002,SQL Server reporting marts,coding,baseline_required,No certified semantic layer,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0002,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q03,Which vendor or contract issue creates the most friction?,"CEO / Enterprise Strategy says Call center optimization is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",vendor,Call center optimization,contract friction,Intent taxonomy not certified,Call center optimization,MER-MOVE-003,Claims administration platform,claims status,baseline_required,Intent taxonomy not certified,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,Call center optimization phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0003,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q04,Which application or platform constraint matters most?,"CEO / Enterprise Strategy says Provider quality and performance is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",platform,Provider quality and performance,technical constraint,Near-real-time quality layer not proven,Provider quality and performance,MER-MOVE-004,Power BI reporting estate,care gaps,baseline_required,Near-real-time quality layer not proven,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,Provider quality and performance phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0004,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q05,Where are data quality or lineage gaps blocking confidence?,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but data is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",data,End-to-end cost transparency,lineage gap,Provider contract terms not digitized in governed form,End-to-end cost transparency,MER-MOVE-005,Claims administration platform,cost-of-care,baseline_required,Provider contract terms not digitized in governed form,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,End-to-end cost transparency phase-gate and evidence-readiness decision,medium,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0005,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q06,Which modernization priority is hardest to fund or sequence?,"CEO / Enterprise Strategy says Payment integrity and leakage reduction is promising, but modernization is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",modernization,Payment integrity and leakage reduction,sequencing risk,Provider entity resolution not proven,Payment integrity and leakage reduction,MER-MOVE-006,SAS analytics estate,claims anomalies,baseline_required,Provider entity resolution not proven,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,Payment integrity and leakage reduction phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0006,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q07,Which AI use case has executive appetite but weak evidence?,"CEO / Enterprise Strategy says Automated close and reporting is promising, but AI readiness is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",AI readiness,Automated close and reporting,readiness gap,Close workflow integration not proven,Automated close and reporting,MER-MOVE-007,Tableau reporting estate,close process,baseline_required,Close workflow integration not proven,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,Automated close and reporting phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0007,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q08,What risk or control would block production use?,"CEO / Enterprise Strategy says Unified clinical + claims lakehouse is promising, but risk is not decision-grade until Claims administration platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",risk,Unified clinical + claims lakehouse,control blocker,AWS/Databricks foundation not ready,Unified clinical + claims lakehouse,MER-MOVE-001,Claims administration platform,pharmacy,baseline_required,AWS/Databricks foundation not ready,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,Unified clinical + claims lakehouse phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0008,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q09,Which KPI baseline should Tower validate first?,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but metrics is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",metrics,Governed data foundation for AI / LLM automation,baseline gap,No formal data governance,Governed data foundation for AI / LLM automation,MER-MOVE-002,Epic Clarity,semantic layer,baseline_required,No formal data governance,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,Governed data foundation for AI / LLM automation phase-gate and evidence-readiness decision,medium,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0009,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
meridian-health,MER-INT-01,CEO / Enterprise Strategy,CEO / Enterprise Strategy,CEO,Q10,What value expectation should finance test before approval?,"CEO / Enterprise Strategy says Call center optimization is promising, but value is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",value,Call center optimization,finance proof,Real-time integration not proven,Call center optimization,MER-MOVE-003,CRM / member case management,next-best-action content,baseline_required,Real-time integration not proven,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,Call center optimization phase-gate and evidence-readiness decision,high,executive_interview,SA07,SA07 Executive Interview Insights,2026-07-16,active,MER-SA07-INT-EVID-0010,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks
