tenant_key,application_id,application_name,business_domain,business_owner_role,owning_team_id,owning_team_name,executive_owner_role,technical_owner_role,source_basis,source_files,confidence,caveat
meridian-health,MER-APP-001,Epic Hyperspace,clinical_ehr,Chief Medical Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-002,Epic MyChart,clinical_ehr,Chief Health Plan Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-003,Epic Cadence,clinical_ehr,Chief Digital & Information Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-004,Epic Resolute PB,clinical_ehr,CFO,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-005,Epic Resolute HB,clinical_ehr,Chief Operating Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-006,Epic Healthy Planet,clinical_ehr,Chief Nursing Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-007,Epic Cogito,clinical_ehr,Chief Compliance Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-008,Epic Clarity,clinical_ehr,Chief Customer Experience Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-009,Epic Caboodle,clinical_ehr,Chief Medical Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-010,Epic Cosmos connector,clinical_ehr,Chief Health Plan Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-011,Epic Beaker,clinical_ehr,Chief Digital & Information Officer,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-012,Epic Willow,clinical_ehr,CFO,MER-IT-002,Epic and Clinical Systems,VP Clinical Platforms,Epic and Clinical Systems,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-013,HealthRules Payor,payer_claims,Chief Operating Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-014,Facets legacy claims,payer_claims,Chief Nursing Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-015,QNXT Medicare Advantage,payer_claims,Chief Compliance Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-016,TriZetto provider pricing,payer_claims,Chief Customer Experience Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-017,Evolent care management,payer_claims,Chief Medical Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-018,InterQual authorization,payer_claims,Chief Health Plan Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-019,MHK quality platform,payer_claims,Chief Digital & Information Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-020,Optum payment integrity,payer_claims,CFO,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-021,Change Healthcare EDI gateway,payer_claims,Chief Operating Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
meridian-health,MER-APP-022,Availity provider portal,payer_claims,Chief Nursing Officer,MER-IT-003,Health Plan Core and Claims Platforms,VP Health Plan Technology,Health Plan Core and Claims Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.
