tenantKey,nodeId,objectType,objectFamily,displayName,sourceFile,sourceRowNumber,mappingProfile,materialized
skyharbor-air,skyharbor-air:business_function:flight-operations,business_function,organization,Flight Operations,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,2,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:crew-operations,business_function,organization,Crew Operations,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,3,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:maintenance-engineering-mro,business_function,organization,Maintenance & Engineering (MRO),datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,4,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:revenue-management-pricing,business_function,organization,Revenue Management & Pricing,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,5,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:network-planning-scheduling,business_function,organization,Network Planning & Scheduling,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,6,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:loyalty-customer-marketing,business_function,organization,Loyalty & Customer Marketing,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,7,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:airport-ground-operations,business_function,organization,Airport & Ground Operations,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,8,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:cargo-logistics,business_function,organization,Cargo & Logistics,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,9,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:in-flight-services-catering,business_function,organization,In-Flight Services & Catering,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,10,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:distribution-sales-e-commerce,business_function,organization,"Distribution, Sales & E-Commerce",datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,11,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:customer-experience-contact-center,business_function,organization,Customer Experience & Contact Center,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,12,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:finance-accounting,business_function,organization,Finance & Accounting,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,13,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:procurement-supply-chain,business_function,organization,Procurement & Supply Chain,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,14,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:human-resources-labor-relations,business_function,organization,Human Resources & Labor Relations,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,15,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:legal-regulatory-compliance,business_function,organization,"Legal, Regulatory & Compliance",datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,16,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:safety-security,business_function,organization,Safety & Security,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,17,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:corporate-real-estate-facilities,business_function,organization,Corporate Real Estate & Facilities,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,18,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:information-technology-digital,business_function,organization,Information Technology & Digital,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,19,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:cybersecurity-it-risk,business_function,organization,Cybersecurity & IT Risk,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,20,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:data-analytics-ai,business_function,organization,"Data, Analytics & AI",datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,21,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:fuel-management-sustainability,business_function,organization,Fuel Management & Sustainability,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,22,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:business_function:corporate-strategy-m-a-integration,business_function,organization,Corporate Strategy & M&A Integration,datasets/tenant-inputs/active/skyharbor-air/current/01_business_functions.csv,23,organization-business-functions/v1,no
skyharbor-air,skyharbor-air:organization_unit:office-of-the-ceo,organization_unit,organization,Office of the CEO,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,2,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-operating-officer,organization_unit,organization,Chief Operating Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,3,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-financial-officer,organization_unit,organization,Chief Financial Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,4,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-human-resources-officer,organization_unit,organization,Chief Human Resources Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,5,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-information-technology-officer,organization_unit,organization,Chief Information & Technology Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,6,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-commercial-officer,organization_unit,organization,Chief Commercial Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,7,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:general-counsel-chief-legal-officer,organization_unit,organization,General Counsel & Chief Legal Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,8,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-safety-security-officer,organization_unit,organization,Chief Safety & Security Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,9,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-data-analytics-officer,organization_unit,organization,Chief Data & Analytics Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,10,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:chief-strategy-officer,organization_unit,organization,Chief Strategy Officer,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,11,organization-ownership/v1,no
skyharbor-air,skyharbor-air:organization_unit:svp-flight-operations,organization_unit,organization,SVP Flight Operations,datasets/tenant-inputs/active/skyharbor-air/current/02_org_ownership.csv,12,organization-ownership/v1,no
