team_id,team_name,period,deployment_frequency,lead_time_days,change_failure_rate_pct,mttr_hours,ai_tooling_used,notes
SHA-IT-001,Office of Chief Digital & Technology Officer,2026-03,2,18,14,9,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
SHA-IT-001,Office of Chief Digital & Technology Officer,2026-04,3,16.7,13,8.2,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
SHA-IT-001,Office of Chief Digital & Technology Officer,2026-05,4,15.4,12,7.4,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
SHA-IT-002,Airline Operations Systems,2026-03,3,16.7,13,8.2,GitHub Copilot; Cursor,DORA/Productivity feed for Tower
SHA-IT-002,Airline Operations Systems,2026-04,4,15.4,12,7.4,GitHub Copilot; Cursor,DORA/Productivity feed for Tower
SHA-IT-002,Airline Operations Systems,2026-05,5,14.1,11,6.6,GitHub Copilot; Cursor,DORA/Productivity feed for Tower
SHA-IT-003,Crew and Flight Operations Platforms,2026-03,4,15.4,12,7.4,Codex; AWS Bedrock,DORA/Productivity feed for Tower
SHA-IT-003,Crew and Flight Operations Platforms,2026-04,5,14.1,11,6.6,Codex; AWS Bedrock,DORA/Productivity feed for Tower
SHA-IT-003,Crew and Flight Operations Platforms,2026-05,6,12.8,10,5.8,Codex; AWS Bedrock,DORA/Productivity feed for Tower
SHA-IT-004,"Airport, Baggage and Turnaround Systems",2026-03,5,14.1,11,6.6,Claude Code; ServiceNow Now Assist,DORA/Productivity feed for Tower
SHA-IT-004,"Airport, Baggage and Turnaround Systems",2026-04,6,12.8,10,5.8,Claude Code; ServiceNow Now Assist,DORA/Productivity feed for Tower
SHA-IT-004,"Airport, Baggage and Turnaround Systems",2026-05,7,11.5,9,9,Claude Code; ServiceNow Now Assist,DORA/Productivity feed for Tower
SHA-IT-005,TechOps and MRO Systems,2026-03,6,12.8,10,5.8,Cursor; SAP Joule,DORA/Productivity feed for Tower
SHA-IT-005,TechOps and MRO Systems,2026-04,7,11.5,9,9,Cursor; SAP Joule,DORA/Productivity feed for Tower
SHA-IT-005,TechOps and MRO Systems,2026-05,8,10.2,8,8.2,Cursor; SAP Joule,DORA/Productivity feed for Tower
SHA-IT-006,Revenue Management and Pricing Technology,2026-03,7,11.5,9,9,AWS Bedrock; Salesforce Einstein,DORA/Productivity feed for Tower
SHA-IT-006,Revenue Management and Pricing Technology,2026-04,8,10.2,8,8.2,AWS Bedrock; Salesforce Einstein,DORA/Productivity feed for Tower
SHA-IT-006,Revenue Management and Pricing Technology,2026-05,9,8.9,14,7.4,AWS Bedrock; Salesforce Einstein,DORA/Productivity feed for Tower
SHA-IT-007,Loyalty and Customer Platforms,2026-03,8,10.2,8,8.2,ServiceNow Now Assist; Adobe Sensei/Firefly,DORA/Productivity feed for Tower
SHA-IT-007,Loyalty and Customer Platforms,2026-04,9,8.9,14,7.4,ServiceNow Now Assist; Adobe Sensei/Firefly,DORA/Productivity feed for Tower
SHA-IT-007,Loyalty and Customer Platforms,2026-05,10,7.6,13,6.6,ServiceNow Now Assist; Adobe Sensei/Firefly,DORA/Productivity feed for Tower
SHA-IT-008,Digital Commerce and Mobile,2026-03,9,8.9,14,7.4,SAP Joule; SAS Viya AI,DORA/Productivity feed for Tower
SHA-IT-008,Digital Commerce and Mobile,2026-04,10,7.6,13,6.6,SAP Joule; SAS Viya AI,DORA/Productivity feed for Tower
SHA-IT-008,Digital Commerce and Mobile,2026-05,11,18,12,5.8,SAP Joule; SAS Viya AI,DORA/Productivity feed for Tower
SHA-IT-009,Enterprise Platforms / IBM Z,2026-03,10,7.6,13,6.6,Salesforce Einstein; Teradata Vantage AI,DORA/Productivity feed for Tower
SHA-IT-009,Enterprise Platforms / IBM Z,2026-04,11,18,12,5.8,Salesforce Einstein; Teradata Vantage AI,DORA/Productivity feed for Tower
SHA-IT-009,Enterprise Platforms / IBM Z,2026-05,12,16.7,11,9,Salesforce Einstein; Teradata Vantage AI,DORA/Productivity feed for Tower
SHA-IT-010,AWS Cloud Platform Engineering,2026-03,11,18,12,5.8,Adobe Sensei/Firefly; M365 Copilot,DORA/Productivity feed for Tower
SHA-IT-010,AWS Cloud Platform Engineering,2026-04,12,16.7,11,9,Adobe Sensei/Firefly; M365 Copilot,DORA/Productivity feed for Tower
SHA-IT-010,AWS Cloud Platform Engineering,2026-05,13,15.4,10,8.2,Adobe Sensei/Firefly; M365 Copilot,DORA/Productivity feed for Tower
SHA-IT-011,Data Platforms and BI,2026-03,12,16.7,11,9,SAS Viya AI; GitHub Copilot,DORA/Productivity feed for Tower
SHA-IT-011,Data Platforms and BI,2026-04,13,15.4,10,8.2,SAS Viya AI; GitHub Copilot,DORA/Productivity feed for Tower
SHA-IT-011,Data Platforms and BI,2026-05,2,14.1,9,7.4,SAS Viya AI; GitHub Copilot,DORA/Productivity feed for Tower
SHA-IT-012,"Enterprise Integration, APIs and Eventing",2026-03,13,15.4,10,8.2,Teradata Vantage AI; Codex,DORA/Productivity feed for Tower
SHA-IT-012,"Enterprise Integration, APIs and Eventing",2026-04,2,14.1,9,7.4,Teradata Vantage AI; Codex,DORA/Productivity feed for Tower
SHA-IT-012,"Enterprise Integration, APIs and Eventing",2026-05,3,12.8,8,6.6,Teradata Vantage AI; Codex,DORA/Productivity feed for Tower
SHA-IT-013,SAP and Corporate Systems,2026-03,2,14.1,9,7.4,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
SHA-IT-013,SAP and Corporate Systems,2026-04,3,12.8,8,6.6,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
SHA-IT-013,SAP and Corporate Systems,2026-05,4,11.5,14,5.8,M365 Copilot; Claude Code,DORA/Productivity feed for Tower
