kpi_id,kpi_name,definition,formula,source_system_id,data_owner_person_id,business_owner_person_id,refresh_cadence,current_value,current_period,trend,target_fy2026,confidence,leading_or_lagging,tier,caveats,instrumentation_status,scope
kpi:meridian:001,ALOS adjusted for observation conversion,ALOS adjusted for observation conversion measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-ambulatory,person:meridian:harold-kim,person:meridian:harold-kim,Weekly,51.1%,FY2026 Q3-to-date,Flat,56.4%,0.9,lagging,department,ALOS includes observation-status conversion adjustment.,measured,plan
kpi:meridian:002,ED door-to-provider time,ED door-to-provider time measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-mychart,person:meridian:anita-krishnamurthy,person:meridian:anita-krishnamurthy,Monthly,52.2%,FY2026 Q3-to-date,Worsening,57.5%,0.9,leading,operational,Provider-plan data sharing constraints may affect timeliness.,measured,shared
kpi:meridian:003,OR block utilization,OR block utilization measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-cogito,person:meridian:david-park,person:meridian:david-park,Quarterly,13,FY2026 Q3-to-date,Improving,58.6%,0.9,lagging,executive,Standard operational caveat.,measured,provider
kpi:meridian:004,30-day readmission rate,30-day readmission rate measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-bridges,person:meridian:marcus-reid,person:meridian:marcus-reid,Daily,54.4%,FY2026 Q3-to-date,Flat,59.7%,0.9,leading,department,Standard operational caveat.,measured,plan
kpi:meridian:005,HCAHPS overall rating,HCAHPS overall rating measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-healthy-planet,person:meridian:jennifer-wexler,person:meridian:jennifer-wexler,Weekly,55.5%,FY2026 Q3-to-date,Worsening,60.8%,0.9,lagging,operational,HCAHPS response rate about 30% and skewed to extreme experiences.,measured,shared
kpi:meridian:006,HCAHPS communication with nurses,HCAHPS communication with nurses measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-beacon,person:meridian:sarah-obrien,person:meridian:sarah-obrien,Monthly,16,FY2026 Q3-to-date,Improving,61.9%,0.68,leading,executive,HCAHPS response rate about 30% and skewed to extreme experiences.,partially_measured,provider
kpi:meridian:007,Sepsis bundle compliance,Sepsis bundle compliance measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-stork,person:meridian:rebecca-hollings,person:meridian:rebecca-hollings,Quarterly,57.7%,FY2026 Q3-to-date,Flat,62.0%,0.9,lagging,department,Standard operational caveat.,measured,plan
kpi:meridian:008,Surgical site infection rate,Surgical site infection rate measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:epic-cosmos,person:meridian:james-okonjo,person:meridian:james-okonjo,Daily,58.8%,FY2026 Q3-to-date,Worsening,63.1%,0.62,leading,operational,Provider-plan data sharing constraints may affect timeliness.,claimed_but_not_measured,shared
kpi:meridian:009,Risk-adjusted mortality,Risk-adjusted mortality measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:cerner-powerchart-hawaii,person:meridian:patricia-okafor,person:meridian:patricia-okafor,Weekly,19,FY2026 Q3-to-date,Improving,64.2%,0.9,lagging,executive,Standard operational caveat.,measured,provider
kpi:meridian:010,Hospital-acquired conditions,Hospital-acquired conditions measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:healthedge-healthrules,person:meridian:margaret-liu,person:meridian:margaret-liu,Monthly,60.0%,FY2026 Q3-to-date,Flat,65.3%,0.9,leading,department,Standard operational caveat.,measured,plan
kpi:meridian:011,Gross denial rate,Gross denial rate measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:dst-commercial-admin,person:meridian:karen-mercer,person:meridian:karen-mercer,Quarterly,61.1%,FY2026 Q3-to-date,Worsening,66.4%,0.9,lagging,operational,Gross-vs-net distinction must be preserved.,measured,shared
kpi:meridian:012,Net denial rate,Net denial rate measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:innovaccer-pop-health,person:meridian:robert-chen,person:meridian:robert-chen,Daily,22,FY2026 Q3-to-date,Improving,67.5%,0.68,leading,executive,Gross-vs-net distinction must be preserved.,partially_measured,provider
kpi:meridian:013,Days in AR,Days in AR measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:atlas-data-platform,person:meridian:thomas-hartwell,person:meridian:thomas-hartwell,Weekly,63.3%,FY2026 Q3-to-date,Flat,68.6%,0.9,lagging,department,Standard operational caveat.,measured,plan
kpi:meridian:014,Clean claim rate,Clean claim rate measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:zeomega-jiva,person:meridian:lakshmi-venkatesan,person:meridian:lakshmi-venkatesan,Monthly,64.4%,FY2026 Q3-to-date,Worsening,69.7%,0.9,leading,operational,Provider-plan data sharing constraints may affect timeliness.,measured,shared
kpi:meridian:015,Cost to collect,Cost to collect measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:cohere-prior-auth,person:meridian:andrew-fitzgerald,person:meridian:andrew-fitzgerald,Quarterly,25,FY2026 Q3-to-date,Improving,70.8%,0.9,lagging,executive,Standard operational caveat.,measured,provider
kpi:meridian:016,POS collection rate,POS collection rate measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:snowflake,person:meridian:priya-sharma,person:meridian:priya-sharma,Daily,66.6%,FY2026 Q3-to-date,Flat,71.9%,0.62,leading,department,Standard operational caveat.,claimed_but_not_measured,plan
kpi:meridian:017,MA member retention,MA member retention measured for Meridian shared operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:aws,person:meridian:christopher-vega,person:meridian:christopher-vega,Weekly,67.7%,FY2026 Q3-to-date,Worsening,72.0%,0.9,lagging,operational,Provider-plan data sharing constraints may affect timeliness.,under_revision,shared
kpi:meridian:018,MA STAR overall rating,MA STAR overall rating measured for Meridian provider operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:microsoft-365,person:meridian:kavita-patel,person:meridian:elaine-morales,Monthly,28,FY2026 Q3-to-date,Improving,73.1%,0.68,leading,executive,Standard operational caveat.,partially_measured,provider
kpi:meridian:019,MLR by line of business,MLR by line of business measured for Meridian plan operations with healthcare-specific caveats.,Numerator / denominator per owner-approved definition; see caveats.,system:meridian:workday-hcm,person:meridian:marcus-chen,person:meridian:harold-kim,Quarterly,69.9%,FY2026 Q3-to-date,Flat,74.2%,0.9,lagging,department,Standard operational caveat.,measured,plan
