tenant_key,row_ref,input_file,source_version_id,source_identity_method,source_identity_confidence,notes
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#2,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#3,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#4,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#5,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#6,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#7,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#8,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#9,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#10,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
first-capital-financial,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv#11,datasets/tenant-inputs/archive/first-capital-financial/consolidated-20260714/enterprise-pack/templates/V6_13_evidence_sources.csv,SRCV-FIRSTCAPITALFINANCIAL-4E48F7A07F3C,unspecified,unspecified,
