tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic source template,COO,2026-07-17,2026-07-17,synthetic internal planning context,flight operations; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00001,SHA-EVID-07801,SHA-13_EVIDENCE_SOURCES-SRC-00001,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic interview excerpt,CIO,2026-07-17,2026-07-17,synthetic internal planning context,operations control center; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00002,SHA-EVID-07802,SHA-13_EVIDENCE_SOURCES-SRC-00002,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic finance baseline,CTO,2026-07-17,2026-07-17,synthetic internal planning context,airport operations; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00003,SHA-EVID-07803,SHA-13_EVIDENCE_SOURCES-SRC-00003,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic risk-control register,CDAO,2026-07-17,2026-07-17,synthetic internal planning context,customer service; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00004,SHA-EVID-07804,SHA-13_EVIDENCE_SOURCES-SRC-00004,13_evidence_sources,Evidence Sources,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic vendor obligation register,CISO,2026-07-17,2026-07-17,synthetic internal planning context,loyalty; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00005,SHA-EVID-07805,SHA-13_EVIDENCE_SOURCES-SRC-00005,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic operational metric register,Chief compliance officer,2026-07-17,2026-07-17,synthetic internal planning context,revenue management; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00006,SHA-EVID-07806,SHA-13_EVIDENCE_SOURCES-SRC-00006,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic source template,Chief procurement officer,2026-07-17,2026-07-17,synthetic internal planning context,network planning; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00007,SHA-EVID-07807,SHA-13_EVIDENCE_SOURCES-SRC-00007,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic interview excerpt,Chief people officer,2026-07-17,2026-07-17,synthetic internal planning context,crew scheduling; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00008,SHA-EVID-07808,SHA-13_EVIDENCE_SOURCES-SRC-00008,13_evidence_sources,Evidence Sources,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic finance baseline,Transformation office lead,2026-07-17,2026-07-17,synthetic internal planning context,maintenance engineering; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00009,SHA-EVID-07809,SHA-13_EVIDENCE_SOURCES-SRC-00009,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/13_evidence_sources.csv,synthetic risk-control register,Experience leader,2026-07-17,2026-07-17,synthetic internal planning context,cargo operations; Evidence Sources,140,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value. Evidence is candidate-only and requires validation.",candidate_preload_only,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-13-00010,SHA-EVID-07810,SHA-13_EVIDENCE_SOURCES-SRC-00010,13_evidence_sources,Evidence Sources,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
