tenant_key,data_asset_name,data_domain,source_system,target_system,integration_type,platform_or_database,current_state_or_target_state,refresh_frequency,data_owner,data_steward,quality_status,regulated_data_flag,analytics_usage,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,flight operations event stream 001,flight operations,crew scheduling platform,revenue management platform,batch file,enterprise warehouse,target_state_candidate,daily,CDAO,flight operations data steward,candidate quality review,privacy_or_PCI_possible_without_person_records,Passenger Service Modernization; Contact center agent assist; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00001,SHA-EVID-03001,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00001,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center master record 002,operations control center,flight planning platform,loyalty platform,API,lakehouse candidate,current_state_candidate,near-real-time candidate,CISO,operations control center data steward,lineage needed,privacy_or_PCI_possible_without_person_records,Loyalty Platform Modernization; Passenger rebooking personalization; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00002,SHA-EVID-03002,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00002,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations quality register 003,airport operations,operations control and IROPS platform,ecommerce and mobile app,event stream,operational database,current_state_candidate,weekly,Chief compliance officer,airport operations data steward,owner review needed,privacy_or_PCI_possible_without_person_records,Crew Operations Optimization; Baggage recovery prediction; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00003,SHA-EVID-03003,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00003,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service analytics mart 004,customer service,maintenance and MRO platform,customer CRM,database view,reporting mart,current_state_candidate,monthly,Chief procurement officer,customer service data steward,baseline needed,privacy_or_PCI_possible_without_person_records,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00004,SHA-EVID-03004,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00004,05_data_assets_integrations,Data Assets & Integrations,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty lineage map 005,loyalty,cargo management platform,contact center platform,manual extract,integration platform,current_state_candidate,event-driven candidate,Chief people officer,loyalty data steward,candidate quality review,privacy_or_PCI_possible_without_person_records,Airport Turnaround Performance Program; Revenue management scenario assistant; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00005,SHA-EVID-03005,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00005,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management event stream 006,revenue management,revenue management platform,baggage tracking platform,batch file,enterprise warehouse,current_state_candidate,daily,Transformation office lead,revenue management data steward,lineage needed,privacy_or_PCI_possible_without_person_records,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00006,SHA-EVID-03006,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00006,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning master record 007,network planning,loyalty platform,fuel management platform,API,lakehouse candidate,current_state_candidate,near-real-time candidate,Experience leader,network planning data steward,owner review needed,privacy_or_PCI_possible_without_person_records,Contact Center Experience Transformation; Flight operations knowledge assistant; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00007,SHA-EVID-03007,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00007,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling quality register 008,crew scheduling,ecommerce and mobile app,ERP and finance platform,event stream,operational database,target_state_candidate,weekly,Business unit president,crew scheduling data steward,baseline needed,privacy_or_PCI_possible_without_person_records,Revenue Management Modernization; IT incident and change-risk copilot; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00008,SHA-EVID-03008,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00008,05_data_assets_integrations,Data Assets & Integrations,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering analytics mart 009,maintenance engineering,customer CRM,airline data lakehouse,database view,reporting mart,current_state_candidate,monthly,Contact center leader,maintenance engineering data steward,candidate quality review,privacy_or_PCI_possible_without_person_records,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00009,SHA-EVID-03009,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00009,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations lineage map 010,cargo operations,contact center platform,identity and access management,manual extract,integration platform,current_state_candidate,event-driven candidate,Operations leader,cargo operations data steward,lineage needed,privacy_or_PCI_possible_without_person_records,Baggage Visibility and Recovery; IROPS recovery copilot; executive planning,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/05_data_assets_integrations.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-05-00010,SHA-EVID-03010,SHA-05_DATA_ASSETS_INTEGRATIONS-SRC-00010,05_data_assets_integrations,Data Assets & Integrations,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
