tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,crew scheduling platform 001,crew-scheduling-platform,core platform,flight operations,flight operations supporting Passenger Service Modernization,SaaS,us-east,current core,critical,CIO,enterprise architecture,Servica Contact Cloud,flight operations; operations control center; airport operations,2,target_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00001,SHA-EVID-02401,SHA-04_APPLICATIONS_SYSTEMS-SRC-00001,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight planning platform 002,flight-planning-platform,experience,operations control center,operations control center supporting Loyalty Platform Modernization,private cloud,us-central,modernization candidate,medium,CTO,platform engineering,AeroMaint Systems,operations control center; airport operations; customer service,3,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00002,SHA-EVID-02402,SHA-04_APPLICATIONS_SYSTEMS-SRC-00002,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control and IROPS platform 003,operations-control-and-irops-platform,risk control,airport operations,airport operations supporting Crew Operations Optimization,managed hosting,primary data center,target state not certified,medium,CDAO,application owner,CrewLogic Operations,airport operations; customer service; loyalty,4,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00003,SHA-EVID-02403,SHA-04_APPLICATIONS_SYSTEMS-SRC-00003,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance and MRO platform 004,maintenance-and-mro-platform,data platform,customer service,customer service supporting Maintenance Predictive Analytics Foundation,on-premises,secondary region,rationalize candidate,high,CISO,data engineering,GateFlow Airport Tech,customer service; loyalty; revenue management,5,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00004,SHA-EVID-02404,SHA-04_APPLICATIONS_SYSTEMS-SRC-00004,04_applications_systems,Applications & Systems,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo management platform 005,cargo-management-platform,service management,loyalty,loyalty supporting Airport Turnaround Performance Program,hybrid,vendor cloud,extend with controls,medium,Chief compliance officer,IT service management,CyberGate Security,loyalty; revenue management; network planning,6,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00005,SHA-EVID-02405,SHA-04_APPLICATIONS_SYSTEMS-SRC-00005,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management platform 006,revenue-management-platform,core platform,revenue management,revenue management supporting Data Platform and Lakehouse Foundation,SaaS,us-east,current core,critical,Chief procurement officer,enterprise architecture,NorthSky Managed Services,revenue management; network planning; crew scheduling,7,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00006,SHA-EVID-02406,SHA-04_APPLICATIONS_SYSTEMS-SRC-00006,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty platform 007,loyalty-platform,experience,network planning,network planning supporting Contact Center Experience Transformation,private cloud,us-central,modernization candidate,high,Chief people officer,platform engineering,Aviation Systems Integrator,network planning; crew scheduling; maintenance engineering,8,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00007,SHA-EVID-02407,SHA-04_APPLICATIONS_SYSTEMS-SRC-00007,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,ecommerce and mobile app 008,ecommerce-and-mobile-app,risk control,crew scheduling,crew scheduling supporting Revenue Management Modernization,managed hosting,primary data center,target state not certified,medium,Transformation office lead,application owner,TelcoMesh Networks,crew scheduling; maintenance engineering; cargo operations,9,target_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00008,SHA-EVID-02408,SHA-04_APPLICATIONS_SYSTEMS-SRC-00008,04_applications_systems,Applications & Systems,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer CRM 009,customer-crm,data platform,maintenance engineering,maintenance engineering supporting Cloud Resilience and Cyber Program,on-premises,secondary region,rationalize candidate,medium,Experience leader,data engineering,AeroCore Passenger Systems,maintenance engineering; cargo operations; digital ecommerce,10,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00009,SHA-EVID-02409,SHA-04_APPLICATIONS_SYSTEMS-SRC-00009,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,contact center platform 010,contact-center-platform,service management,cargo operations,cargo operations supporting Baggage Visibility and Recovery,hybrid,vendor cloud,extend with controls,high,Business unit president,IT service management,GlobalRoute Distribution,cargo operations; digital ecommerce; safety and security,11,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00010,SHA-EVID-02410,SHA-04_APPLICATIONS_SYSTEMS-SRC-00010,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage tracking platform 011,baggage-tracking-platform,core platform,digital ecommerce,digital ecommerce supporting Finance and Procurement Spend Transparency,SaaS,us-east,current core,critical,Contact center leader,enterprise architecture,CloudNorth Data Platform,digital ecommerce; safety and security; finance,12,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00011,SHA-EVID-02411,SHA-04_APPLICATIONS_SYSTEMS-SRC-00011,04_applications_systems,Applications & Systems,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,fuel management platform 012,fuel-management-platform,experience,safety and security,safety and security supporting IROPS Resilience and Recovery,private cloud,us-central,modernization candidate,medium,Operations leader,platform engineering,LoyaltyMesh Services,safety and security; finance; procurement,13,current_state_candidate,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/04_applications_systems.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-04-00012,SHA-EVID-02412,SHA-04_APPLICATIONS_SYSTEMS-SRC-00012,04_applications_systems,Applications & Systems,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
