tenant_key,node_id,business_label,node_type,source_file,readable_summary,confidence,caveat,source_file,source_row,value_source
skyharbor-air,SHA-IT-001,Office of Chief Digital & Technology Officer,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,2,tenant_file
skyharbor-air,SHA-IT-002,Airline Operations Systems,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,3,tenant_file
skyharbor-air,SHA-IT-003,Crew and Flight Operations Platforms,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,4,tenant_file
skyharbor-air,SHA-IT-004,"Airport, Baggage and Turnaround Systems",org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,5,tenant_file
skyharbor-air,SHA-IT-005,TechOps and MRO Systems,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,6,tenant_file
skyharbor-air,SHA-IT-006,Revenue Management and Pricing Technology,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,7,tenant_file
skyharbor-air,SHA-IT-007,Loyalty and Customer Platforms,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,8,tenant_file
skyharbor-air,SHA-IT-008,Digital Commerce and Mobile,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,9,tenant_file
skyharbor-air,SHA-IT-009,Enterprise Platforms / IBM Z,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,10,tenant_file
skyharbor-air,SHA-IT-010,AWS Cloud Platform Engineering,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,11,tenant_file
skyharbor-air,SHA-IT-011,Data Platforms and BI,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,12,tenant_file
skyharbor-air,SHA-IT-012,"Enterprise Integration, APIs and Eventing",org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,13,tenant_file
skyharbor-air,SHA-IT-013,SAP and Corporate Systems,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,14,tenant_file
skyharbor-air,SHA-IT-014,ServiceNow / ITSM / SRE,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,15,tenant_file
skyharbor-air,SHA-IT-015,Cybersecurity and Resilience Engineering,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,16,tenant_file
skyharbor-air,SHA-IT-016,AI Governance and Agentic Platform Office,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,17,tenant_file
skyharbor-air,SHA-IT-017,Developer Experience and SDLC Tooling,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,18,tenant_file
skyharbor-air,SHA-IT-018,Architecture and Technology Strategy,org_team,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Org Team node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,19,tenant_file
skyharbor-air,SHA-BF-001,Operations Control Center / IROPS,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,20,tenant_file
skyharbor-air,SHA-BF-002,Flight Operations,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,21,tenant_file
skyharbor-air,SHA-BF-003,Crew Operations,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,22,tenant_file
skyharbor-air,SHA-BF-004,Airport Customer Service,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,23,tenant_file
skyharbor-air,SHA-BF-005,TechOps / MRO,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,24,tenant_file
skyharbor-air,SHA-BF-006,Customer Experience,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,25,tenant_file
skyharbor-air,SHA-BF-007,Digital Commerce,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,26,tenant_file
skyharbor-air,SHA-BF-008,Loyalty and Co-brand,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,27,tenant_file
skyharbor-air,SHA-BF-009,Revenue Management,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,28,tenant_file
skyharbor-air,SHA-BF-010,Network Planning,business_function,family-8-semantic-enrichment/F25_context-node-dictionary.csv,Business Function node used for semantic graph and diagram answers.,0.68,Generated dictionary row from loaded source records; explicit business glossary can improve labels.,family-8-semantic-enrichment/F25_context-node-dictionary.csv,29,tenant_file
