tenant_key,ai_value_map_id,ai_asset_id,ai_asset_name,business_area,tool_or_model,stage_or_status,governance_status,measured_or_committed_value_usd,linked_kpi,value_basis,confidence,caveat,source_file,source_row,value_source
skyharbor-air,skyharbor-air-AI-VALUE-1,SHA-AI-001,IROPS AI asset 1,SHA-BF-001,agent,active_approved,not_required,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,2,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-2,SHA-AI-002,crew AI asset 2,SHA-BF-002,copilot_tool,pilot,pre_assessment,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,3,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-3,SHA-AI-003,baggage AI asset 3,SHA-BF-003,model,blocked,validation_required,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,4,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-4,SHA-AI-004,customer AI asset 4,SHA-BF-004,workflow_automation,planned,approved,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,5,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-5,SHA-AI-005,MRO AI asset 5,SHA-BF-005,analytics_ai,active_conditional,blocked_missing_evidence,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,6,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-6,SHA-AI-006,revenue AI asset 6,SHA-BF-006,agent,active_approved,not_required,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,7,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-7,SHA-AI-007,loyalty AI asset 7,SHA-BF-007,copilot_tool,pilot,pre_assessment,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,8,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-8,SHA-AI-008,contact center AI asset 8,SHA-BF-008,model,blocked,validation_required,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,9,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-9,SHA-AI-009,SAP finance AI asset 9,SHA-BF-009,workflow_automation,planned,approved,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,10,tenant_file
skyharbor-air,skyharbor-air-AI-VALUE-10,SHA-AI-010,ServiceNow AI asset 10,SHA-BF-010,analytics_ai,active_conditional,blocked_missing_evidence,,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,11,tenant_file
