tenant_key,program_name,business_sponsor,technology_owner,objective,scope,status,phase,target_outcomes,dependencies,risks,budget_usd,expected_value_usd,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
first-capital-financial,Real-time scam & APP fraud detection,Chief Risk Officer,Chief Risk Officer,,,On track,ideate,,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",27768800,47000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,2,FC-AI-001,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,AML alert triage & false-positive reduction,BSA/AML Officer,BSA/AML Officer,,,Watch,ideate,,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",4642560,12000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,3,FC-AI-002,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,SAR narrative drafting copilot,BSA/AML Officer,BSA/AML Officer,,,At risk,ideate,,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",13772614,38000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,4,FC-AI-003,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Contact center next-best-action assist,Head of Customer Experience,Head of Customer Experience,,,On track,ideate,,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",18376557,41000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,5,FC-AI-004,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Commercial credit spreading automation,Head of Commercial Banking,Head of Commercial Banking,,,Watch,ideate,,Loan Origination readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",8967447,27000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,6,FC-AI-005,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Customer 360 lakehouse foundation,Chief Data & Analytics Officer,Chief Data & Analytics Officer,,,At risk,ideate,,Treasury readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",12569375,30000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,7,FC-AI-006,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Certified semantic layer for KPIs,Chief Data & Analytics Officer,Chief Data & Analytics Officer,,,On track,design,,Core Banking readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",8574774,17000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,8,FC-AI-007,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Engineering code-assist productivity,Chief Information Officer,Chief Information Officer,,,Watch,design,,Payments Hub readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",17706000,37000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,9,FC-AI-008,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Regulatory close & reconciliation automation,Chief Financial Officer,Chief Financial Officer,,,At risk,design,,Wealth CRM readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",4803082,11000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,10,FC-AI-009,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
first-capital-financial,Cards dispute & chargeback automation,Head of Cards & Payments,Head of Cards & Payments,,,On track,design,,Risk Analytics readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",10815184,26000000,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/09_programs_initiatives.csv,universal-standard-v3,11,FC-AI-010,synthetic-demo,bd95655b7458792ef918371b14e94db85b42b819445f2fd9fbe112933a540789,retained_from_active_source,conflict_resolved
