tenant_key,use_case_name,business_function,process_area,ai_pattern,current_status,value_hypothesis,required_data,required_systems,human_approval_points,risk_controls,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
first-capital-financial,Real-time scam & APP fraud detection,,,,,47000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,low,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,2,FC-AI-001,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,AML alert triage & false-positive reduction,,,,,12000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,3,FC-AI-002,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,SAR narrative drafting copilot,,,,,38000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,4,FC-AI-003,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Contact center next-best-action assist,,,,,41000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,5,FC-AI-004,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Commercial credit spreading automation,,,,,27000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,6,FC-AI-005,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Customer 360 lakehouse foundation,,,,,30000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,7,FC-AI-006,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Certified semantic layer for KPIs,,,,,17000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,8,FC-AI-007,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Engineering code-assist productivity,,,,,37000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,9,FC-AI-008,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Regulatory close & reconciliation automation,,,,,11000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,10,FC-AI-009,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Cards dispute & chargeback automation,,,,,26000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,low,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,11,FC-AI-010,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Wealth advisor proposal generation,,,,,43000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,12,FC-AI-011,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Payments exception repair automation,,,,,14000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,13,FC-AI-012,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Credit risk model SR 11-7 evidence automation,,,,,44000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,14,FC-AI-013,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,KYC refresh & onboarding intelligence,,,,,34000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,15,FC-AI-014,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Collections prioritization optimization,,,,,18000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,16,FC-AI-015,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Branch banker knowledge assist,,,,,21000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,17,FC-AI-016,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Marketing personalization & retention,,,,,30000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,18,FC-AI-017,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Treasury liquidity forecasting,,,,,43000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,19,FC-AI-018,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Complaint & fair-lending surveillance NLP,,,,,20000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,low,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,20,FC-AI-019,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Mainframe code modernization assist,,,,,23000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,21,FC-AI-020,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Document intelligence for commercial onboarding,,,,,43000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,high,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,22,FC-AI-021,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Sanctions screening tuning,,,,,41000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,23,FC-AI-022,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Statement & disclosure generation copilot,,,,,45000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,24,FC-AI-023,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Card rewards personalization,,,,,25000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,25,FC-AI-024,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Voice biometrics authentication,,,,,41000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,26,FC-AI-025,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Trade surveillance anomaly detection,,,,,21000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,27,FC-AI-026,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Loan servicing virtual agent,,,,,17000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,28,FC-AI-027,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,ESG & climate risk data automation,,,,,31000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,low,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,29,FC-AI-028,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
first-capital-financial,Enterprise search over policy & procedures,,,,,30000000,,,,,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,2026-06-18,medium,none,datasets/tenant-inputs/active/first-capital-financial/current/10_ai_automation_use_cases.csv,universal-standard-v3,30,FC-AI-029,synthetic-demo,8eed86f91e290ef532dbdf4d4987c9bc60ffb319da7f46c9b2a3633d7eeacb90,retained_from_active_source,none
