tenant_key,ai_value_map_id,ai_asset_id,ai_asset_name,business_area,tool_or_model,stage_or_status,governance_status,measured_or_committed_value_usd,linked_kpi,value_basis,confidence,caveat,source_file,source_row,value_source
first-capital-financial,first-capital-financial-AI-VALUE-1,FC-AI-ASSET-001,Real-time scam & APP fraud detection,Financial Crimes,SAS,ideate,review_required,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,2,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-2,FC-AI-ASSET-002,AML alert triage & false-positive reduction,Financial Crimes,AWS Bedrock / Claude,ideate,source_backed,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,3,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-3,FC-AI-ASSET-003,SAR narrative drafting copilot,Financial Crimes,SAS,ideate,source_backed,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,4,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-4,FC-AI-ASSET-004,Contact center next-best-action assist,Customer Care,NICE Actimize ML,ideate,review_required,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,5,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-5,FC-AI-ASSET-005,Commercial credit spreading automation,Commercial Banking,AWS Bedrock / Claude,ideate,source_backed,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,6,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-6,FC-AI-ASSET-006,Customer 360 lakehouse foundation,"Data, Analytics & AI",Databricks ML,ideate,source_backed,0,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,7,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-7,FC-AI-ASSET-007,Certified semantic layer for KPIs,"Data, Analytics & AI",Azure OpenAI,design,review_required,96687,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,8,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-8,FC-AI-ASSET-008,Engineering code-assist productivity,Technology,in-house model,design,review_required,1208161,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,9,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-9,FC-AI-ASSET-009,Regulatory close & reconciliation automation,Finance,GitHub Copilot,design,source_backed,416844,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,10,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-10,FC-AI-ASSET-010,Cards dispute & chargeback automation,Cards & Payments,SAS,design,review_required,166217,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,11,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-11,FC-AI-ASSET-011,Wealth advisor proposal generation,Wealth Management,AWS Bedrock / Claude,design,review_required,2158702,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,12,tenant_file
first-capital-financial,first-capital-financial-AI-VALUE-12,FC-AI-ASSET-012,Payments exception repair automation,Operations,in-house model,design,review_required,500324,,"F17 AI footprint linked to initiatives, KPIs, and benefit evidence where available",0.58,AI value is planning/evidence-backed context; funding estimates need rate-card provenance and finance validation.,family-8-semantic-enrichment/F24_ai-use-case-system-value-map.csv,13,tenant_file
