tenant_key,service_map_id,service_or_process,ticket_or_event_type,monthly_volume_or_count,mttr_hours,backlog_or_change_signal,owning_team_id,owning_team_name,related_system_id,related_system_name,automation_candidate,source_basis,confidence,caveat
apex-retail,apex-retail-SERVICE-1,POS availability,availability_pct,92,,attention,APX-IT-001,Store Systems and POS,,,attention,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-2,Ecommerce checkout,latency_ms,93,,normal,APX-IT-002,Digital Commerce Engineering,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-3,OMS order flow,backlog,94,,normal,APX-IT-003,Merchandising and Planning Systems,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-4,Warehouse pick,defect_rate,95,,normal,APX-IT-004,Supply Chain Platforms,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-5,Store support,sla_pct,96,,attention,APX-IT-005,Customer Data and Loyalty Platforms,,,attention,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-6,Shrink investigation,exception_count,97,,normal,APX-IT-006,ERP and Corporate Systems,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-7,POS availability,availability_pct,98,,normal,APX-IT-007,"Data, Analytics and AI",,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-8,Ecommerce checkout,latency_ms,99,,normal,APX-IT-002,Digital Commerce Engineering,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-9,OMS order flow,backlog,92,,attention,APX-IT-009,Cybersecurity,,,attention,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-10,Warehouse pick,defect_rate,93,,normal,APX-IT-010,Service Management and End User Tech,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-11,Store support,sla_pct,94,,normal,APX-IT-001,Store Systems and POS,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
apex-retail,apex-retail-SERVICE-12,Shrink investigation,exception_count,95,,normal,APX-IT-002,Digital Commerce Engineering,,,normal,F14 operations signal joined to IT ownership/application context where possible,0.70,Operational service map is suitable for dossier context; ServiceNow/Jira event-level evidence improves precision.
