tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,metric_id,metric_name,metric_definition,calculation_basis,unit_of_measure,metric_owner,metric_claim_level
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-001,IROPS recovery cycle time,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,2,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-001,IROPS recovery cycle time,Elapsed time from disruption detection to approved recovery plan.,source owner validated event timestamps required,minutes,COO,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-002,Crew legality resolution time,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,3,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-002,Crew legality resolution time,Elapsed time to resolve crew legality conflicts during disruption.,crew platform timestamps required,minutes,SVP Crew Resources,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-003,Passenger reaccommodation SLA,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,4,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-003,Passenger reaccommodation SLA,Share of disrupted customers with confirmed reaccommodation within approved service window.,PSS/contact center baseline required,percent,Chief Customer Officer,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-004,Disruption cost baseline,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,5,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-004,Disruption cost baseline,Finance-approved cost baseline for disruption recovery actions.,finance signoff required,USD,CFO,gap
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-005,Operational AI control evidence,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,6,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-005,Operational AI control evidence,"Evidence that human-in-loop, audit trail, model-risk, and rollback controls exist.",control checklist,status,CTO,gap
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-005,IROPS AI recovery cockpit baseline readiness,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,7,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-005,IROPS AI recovery cockpit baseline readiness,Evidence readiness for IROPS AI recovery cockpit.,phase evidence checklist,status,Operations,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-006,Crew recovery decision support baseline readiness,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,8,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-006,Crew recovery decision support baseline readiness,Evidence readiness for Crew recovery decision support.,phase evidence checklist,status,Crew Operations,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-007,Customer reaccommodation and notification assist baseline readiness,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,9,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-007,Customer reaccommodation and notification assist baseline readiness,Evidence readiness for Customer reaccommodation and notification assist.,phase evidence checklist,status,Customer Operations,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-008,Mainframe and MQ modernization sequencing baseline readiness,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,10,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-008,Mainframe and MQ modernization sequencing baseline readiness,Evidence readiness for Mainframe and MQ modernization sequencing.,phase evidence checklist,status,Technology,planning_grade
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,metric_definition,SHA-MET-009,Tower value tracking for IROPS outcomes baseline readiness,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_metric_catalog,11,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-MET-009,Tower value tracking for IROPS outcomes baseline readiness,Evidence readiness for Tower value tracking for IROPS outcomes.,phase evidence checklist,status,Finance,planning_grade
