tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,relationship_id,from_object_family,from_record_id,relationship_type,to_object_family,to_record_id,evidence_basis,relationship_confidence
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0001,OCC disruption management console supports IROPS AI recovery cockpit,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,2,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0001,application_system,SHA-SYS-OCC,SUPPORTS,program_initiative,SHA-MOVE-001,OCC disruption management console supports IROPS AI recovery cockpit,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0002,Flight operations dispatch platform supports IROPS AI recovery cockpit,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,3,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0002,application_system,SHA-SYS-FLIGHTOPS,SUPPORTS,program_initiative,SHA-MOVE-001,Flight operations dispatch platform supports IROPS AI recovery cockpit,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0003,Crew scheduling and legality platform supports IROPS AI recovery cockpit,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,4,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0003,application_system,SHA-SYS-CREW,SUPPORTS,program_initiative,SHA-MOVE-001,Crew scheduling and legality platform supports IROPS AI recovery cockpit,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0004,Passenger service system supports IROPS AI recovery cockpit,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,5,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0004,application_system,SHA-SYS-PSS,SUPPORTS,program_initiative,SHA-MOVE-001,Passenger service system supports IROPS AI recovery cockpit,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0005,Airline operations data lake candidate supports IROPS AI recovery cockpit,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,6,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0005,application_system,SHA-SYS-DATA,SUPPORTS,program_initiative,SHA-MOVE-001,Airline operations data lake candidate supports IROPS AI recovery cockpit,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0006,No approved disruption recovery baseline,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,7,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0006,operations_risk_control,SHA-RISK-01-01,BLOCKS,program_initiative,SHA-MOVE-001,No approved disruption recovery baseline,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0007,No certified operational event spine,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,8,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0007,operations_risk_control,SHA-RISK-01-02,BLOCKS,program_initiative,SHA-MOVE-001,No certified operational event spine,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0008,Crew legality control evidence not loaded,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,9,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0008,operations_risk_control,SHA-RISK-01-03,BLOCKS,program_initiative,SHA-MOVE-001,Crew legality control evidence not loaded,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0009,Customer reaccommodation SLA not validated,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,10,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0009,operations_risk_control,SHA-RISK-01-04,BLOCKS,program_initiative,SHA-MOVE-001,Customer reaccommodation SLA not validated,medium
skyharbor-air,SkyHarbor Air,v6.1.0-skyharbor-upgrade-candidate-20260710,relationship,SHA-REL-0010,Crew scheduling and legality platform supports Crew recovery decision support,skyharbor-air-v6-v7-upgrade-candidate-20260710,AbarVa synthetic data steward,existing_skyharbor_synthetic_v6_plus_v7_upgrade_structuring,derived_relationship_graph,11,2026-07-10,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_planning_grade_no_real_airline_production_data,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real flight, passenger, crew, customer, aircraft, or operational production records. | Do not claim IROPS AI, autonomous recovery, crew recovery automation, or customer reaccommodation automation is production-ready. | Do not claim audited savings, realized ROI, disruption cost reduction, OTP improvement, or NPS lift. | Do not claim IBM, AWS, Sabre, Amadeus, Salesforce, SAP, Snowflake, or Databricks contract values unless explicitly loaded. | Do not make cross-tenant claims or use non-SkyHarbor facts to answer SkyHarbor questions.","Synthetic airline planning-grade substrate; not real SkyHarbor production data. | Existing tenant upgrade candidate; do not treat as active until promotion proof passes. | No client-approved system inventory, contract economics, or operational baseline is loaded. | No production IROPS AI, autonomous recovery, or Tower value outcome is proven. | No workshop signoff for owners, baseline metrics, control evidence, or data quality scores is loaded.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,SHA-REL-0010,application_system,SHA-SYS-CREW,SUPPORTS,program_initiative,SHA-MOVE-002,Crew scheduling and legality platform supports Crew recovery decision support,medium
