tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,system_id,system_name,business_capability,system_owner,criticality,lifecycle_status,vendor_id,annual_cost_usd,integrations,data_dependencies,ai_relevance
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-2,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-2,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,High,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,111,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-3,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-3,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Low,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,210,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-4,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-4,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Critical,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,148,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-5,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-5,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Medium,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,173,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-6,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-6,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Medium,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,0,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-7,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-7,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Low,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,54,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-8,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-8,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,High,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,4,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-9,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-9,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Low,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,130,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-10,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-10,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Low,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,68,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-11,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-11,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Low,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,187,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-12,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-12,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Medium,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,87,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
skyharbor-air,Airline Demo,v6.0,application_system,skyharbor-air-application_system-13,application_system record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-2-technology-estate/F05_applications-systems.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves,current_state|modernization|dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:business_capability_missing|data_thin:system_owner_missing|data_thin:lifecycle_status_missing|data_thin:vendor_id_missing|data_thin:annual_cost_missing|data_thin:data_dependencies_missing|data_thin:ai_relevance_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,skyharbor-air-application_system-13,application_system record,data_thin:business_capability_missing,data_thin:system_owner_missing,Medium,data_thin:lifecycle_status_missing,data_thin:vendor_id_missing,data_thin:annual_cost_missing,152,data_thin:data_dependencies_missing,data_thin:ai_relevance_missing
